defType,defName,modName,currentLabelOrText,tier,oneLineWhy
ThoughtDef,VME_Mood_Shared,Vanilla Ideology Expanded - Memes and Structures,"rejoice | Everyone is in good mood, as am I. | grieve | Everyone is in bad mood, as am I.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_NeedAnonymity,Vanilla Ideology Expanded - Memes and Structures,"anonymity violated | They know everything, I’m an open book, entirely vulnerable and without a shred of nuance. | anonymity compromised | My identity has been deeply compromised, I...",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_NeedSweets,Vanilla Ideology Expanded - Memes and Structures,"craving dessert | I'm craving some sweet food badly... I feel so tired... this is ridiculous, I’d do just about anything for a single sprinkle. | desiring dessert | I haven't had a...",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_ParticipatedInRaid_Abhorrent,Vanilla Ideology Expanded - Memes and Structures,participated in raid | I participated in a raid. How could I do that? I'm ashamed.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_ParticipatedInRaid_Honorable,Vanilla Ideology Expanded - Memes and Structures,"participated in raid | I participated in a raid. Through conquest, we bring honor to our colony.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_PermanentBases_Desired,Vanilla Ideology Expanded - Memes and Structures,"magnificent city | Our city is magnificent, a fine example of what humanity can achieve. | lots of beautiful buildings | We have so many beautiful buildings! | many beautiful build...",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_PermanentBases_Despised,Vanilla Ideology Expanded - Memes and Structures,wanderlust (initial - stayed 15 days) | We have been here for too long. Perhaps it is time to leave. | wanderlust (initial - stayed 16 days) | We have been here for too long. Perha...,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_PoorlyOrganizedTradingFair,Vanilla Ideology Expanded - Memes and Structures,"poorly organized trading fair | With such a low quality effort, no additional caravans will be attracted to our settlement...",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Power_Desired,Vanilla Ideology Expanded - Memes and Structures,in a position of power | I feel important and everyone looks up to me.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Power_Exalted,Vanilla Ideology Expanded - Memes and Structures,"divine rule | My rule is supreme, akin to a god.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Power_Preferred,Vanilla Ideology Expanded - Memes and Structures,i am important | I feel reasonably important.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Ranching_Disliked,Vanilla Ideology Expanded - Memes and Structures,"no pen markers around | We don't even have a pen. Good. | pen marker around | We have a pen marker in our colony. Animals shouldn't be kept captive, it's immoral. | pen markers aro...",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Ranching_Disliked_AttackedAnimal,Vanilla Ideology Expanded - Memes and Structures,"attacked an animal | I had to attack an animal, I feel bad about it.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Ranching_Disliked_SowedPlant,Vanilla Ideology Expanded - Memes and Structures,"sowed human food plant | I sowed a human food plant, food free from cruelty and abuse.",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_RecentConquest_Abhorrent,Vanilla Ideology Expanded - Memes and Structures,recent conquest | We recently raided another faction. This is horrible and brings shame to our colony. | no recent conquest | It's been a long time since we raided anyone. This is ...,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_RecentConquest_Honorable,Vanilla Ideology Expanded - Memes and Structures,"recent conquest | We recently raided another faction. Through conquest, we bring honor to our colony. | no recent conquest | It's been far too long since we raided anyone, we shoul...",OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Recreation_Disapproved,Vanilla Ideology Expanded - Memes and Structures,waste of time | Recreation is a waste of time.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_RousingInsectoidHymn,Vanilla Ideology Expanded - Memes and Structures,rousing insectoid hymn | The chanter showed impressing skill and the hymn appropriately extolled the virtues of our way of life.,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Royalty_Disliked,Vanilla Ideology Expanded - Memes and Structures,royalty,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,VME_Royalty_Exalted,Vanilla Ideology Expanded - Memes and Structures,royalty: yeoman | royalty: acolyte | royalty: knight | royalty: praetor | royalty: baron | royalty: count | royalty: archcount | royalty: marquess | royalty: duke | royalty: archdu...,OCCASIONAL,"Vanilla Ideology Expanded - Memes and Structures is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
